id,doi,display_name,publication_date,abstract,concepts,source_id,elements,llama_concepts
W2006113459,https://doi.org/10.1007/s10853-006-6554-3,Glass-ceramics: Their production from wastes—A Review,2006-02-01,"Glass-ceramics: Their production from wastesA Review. Glass-ceramics are polycrystalline materials of fine microstructure that are produced by the controlled crystallisation devitrification of a glass. Numerous silicate based wastes, such as coal combustion ash, slag from steel production, fly ash and filter dusts from waste incinerators, mud from metal hydrometallurgy, different types of sludge as well as glass cullet or mixtures of them have been considered for the production of glass-ceramics. Developments of glass-ceramics from waste using different processing methods are described comprehensively in this review, covering R&D work carried out worldwide in the last 40 years. Properties and applications of the different glass-ceramics produced are discussed. The review reveals that considerable knowledge and expertise has been accumulated on the process of transformation of silicate waste into useful glass-ceramic products. These glass-ceramics are attractive as building materials for usage as construction and architectural components or for other specialised technical applications requiring a combination of suitable thermo-mechanical properties. Previous attempts to commercialise glass-ceramics from waste and to scale-up production for industrial exploitation are also discussed.","[('Glass recycling', 2, '0.84968495'), ('Devitrification', 3, '0.76222605'), ('Materials science', 0, '0.7178447'), ('Ceramic', 2, '0.586823'), ('Glass production', 2, '0.5411479'), ('Waste management', 1, '0.48320925'), ('Metallurgy', 1, '0.4762302'), ('Raw material', 2, '0.45351568'), ('Glass-ceramic', 3, '0.45042667'), ('Slag (welding)', 2, '0.44626942'), ('Crystallization', 2, '0.2255342'), ('Engineering', 0, '0.07940319'), ('Chemistry', 0, '0.0'), ('Organic chemistry', 1, '0.0'), ('Chemical engineering', 1, '0.0')]",S26125866,,"['architectural component', 'building material', 'coal combustion ash', 'construction component', 'controlled crystallisation', 'crystallisation', 'devitrification', 'fly ash', 'glass ceramic', 'glass cullet', 'metal hydrometallurgy mud', 'microstructure', 'polycrystalline material', 'production from waste', 'silicate based waste', 'silicate waste', 'thermo mechanical property', 'waste incinerator filter dust']"
W2064375563,https://doi.org/10.1007/s10853-009-3262-9,Ceramic matrix composites containing carbon nanotubes,2009-02-28,"Ceramic matrix composites containing carbon nanotubes. Due to the remarkable physical and mechanical properties of individual, perfect carbon nanotubes they are considered to be one of the most promising new reinforcements for structural composites. Their impressive electrical and thermal properties also suggest opportunities for multifunctional applications. In the context of inorganic matrix composites, researchers have particularly focussed onas toughening elements to overcome the intrinsic brittleness of the ceramic or glass material. Although there are now a number of studies published in the literature, these inorganic systems have received much less attention than CNT/polymer matrix composites. This paper reviews the current status of the research and development of CNT-loaded ceramic matrix composite CMC materials. It includes a summary of the key issues related to the optimisation of CNT-based composites, with particular reference to brittle matrices and provides an overview of the processing techniques developed to optimise dispersion quality, interfaces, and density. The properties of the various composite systems are discussed, with an emphasis on toughness; a comprehensive comparative summary is provided, together with a discussion of the possible toughening mechanism that may operate. Last, a range of potential applications are discussed, concluding with a discussion of the scope for future developments in the field.","[('Materials science', 0, '0.9118048'), ('Composite material', 1, '0.8028039'), ('Carbon nanotube', 2, '0.78284276'), ('Ceramic matrix composite', 3, '0.72169626'), ('Ceramic', 2, '0.6181197'), ('Carbon nanotube metal matrix composites', 4, '0.57630956'), ('Solid mechanics', 2, '0.528195'), ('Matrix (chemical analysis)', 2, '0.503468'), ('Nanotube', 3, '0.26825553')]",S26125866,,"['brittle matrix', 'carbon nanotube', 'ceramic matrix composite', 'cnt loaded ceramic matrix composite', 'cnt polymer', 'cnt polymer matrix composite', 'composite property', 'dispersion quality', 'electrical property', 'inorganic matrix composite', 'intrinsic brittleness', 'mechanical property', 'multifunctional application', 'physical property', 'polymer matrix composite', 'structural composite reinforcement', 'thermal property', 'toughening element', 'toughening mechanism']"
W2001428875,https://doi.org/10.1007/s10853-011-5561-1,Overview of transient liquid phase and partial transient liquid phase bonding,2011-05-07,"Overview of transient liquid phase and partial transient liquid phase bonding. Transient liquid phase TLP bonding is a relatively new bonding process that joins materials using an interlayer. On heating, the interlayer melts and the interlayer element or a constituent of an alloy interlayer diffuses into the substrate materials, causing isothermal solidification. The result of this process is a bond that has a higher melting point than the bonding temperature. This bonding process has found many applications, most notably the joining and repair of Ni-based superalloy components. This article reviews important aspects of TLP bonding, such as kinetics of the process, experimental details bonding time, interlayer thickness and format, and optimal bonding temperature, and advantages and disadvantages of the process. A wide range of materials that TLP bonding has been applied to is also presented. Partial transient liquid phase PTLP bonding is a variant of TLP bonding that is typically used to join ceramics. PTLP bonding requires an interlayer composed of multiple layers; the most common bond setup consists of a thick refractory core sandwiched by thin, lower-melting layers on each side. This article explains how the experimental details and bonding kinetics of PTLP bonding differ from TLP bonding. Also, a range of materials that have been joined by PTLP bonding is presented.","[('Materials science', 0, '0.8497546'), ('Anodic bonding', 3, '0.6583823'), ('Isothermal process', 2, '0.6194531'), ('Phase (matter)', 2, '0.58101845'), ('Bonding in solids', 2, '0.5742085'), ('Thermocompression bonding', 3, '0.50545764'), ('Composite material', 1, '0.48823956'), ('Melting point', 2, '0.46127793'), ('Transient (computer programming)', 2, '0.4449265'), ('Direct bonding', 3, '0.4408308'), ('Ceramic', 2, '0.4371448'), ('Joins', 2, '0.42415994'), ('Superalloy', 3, '0.41539183'), ('Alloy', 2, '0.37396514'), ('Metallurgy', 1, '0.28918114'), ('Thermodynamics', 1, '0.18871686'), ('Silicon', 2, '0.13686943'), ('Layer (electronics)', 2, '0.13066268'), ('Chemistry', 0, '0.0'), ('Physics', 0, '0.0'), ('Organic chemistry', 1, '0.0'), ('Computer science', 0, '0.0'), ('Programming language', 1, '0.0'), ('Operating system', 1, '0.0')]",S26125866,Ni,"['bonding temperature', 'bonding time', 'interlayer element', 'interlayer format', 'interlayer thickness', 'isothermal solidification', 'joining superalloy components', 'kinetics of bonding process', 'liquid phase bonding', 'lower melting layer', 'materials joined by transient liquid phase bonding', 'melting point', 'optimal bonding temperature', 'partial transient liquid phase', 'partial transient liquid phase bonding', 'refractory core', 'transient liquid phase', 'transient liquid phase bonding']"
W2160292870,https://doi.org/10.1007/s10853-009-4064-9,The toughness of epoxy polymers and fibre composites modified with rubber microparticles and silica nanoparticles,2010-03-01,"The toughness of epoxy polymers and fibre composites modified with rubber microparticles and silica nanoparticles. The present paper investigates the effect of adding silica nanoparticles to an anhydride-cured epoxy polymer in bulk and when used as the matrix of carbon- and glass-fibre reinforced composites. The formation of hybrid epoxy polymers, containing both silica nanoparticles and carboxyl-terminated butadiene-acrylonitrile CTBN rubber microparticles, is also discussed. The structure/property relationships are considered, with an emphasis on the toughness and the toughening mechanisms. The fracture energy of the bulk epoxy polymer was increased from 77 to 212J/m2 by the presence of 20wt% of silica nanoparticles. The observed toughening mechanisms that were operative were a plastic shear-yield bands, and b debonding of the matrix from the silica nanoparticles, followed by plastic void-growth of the epoxy. The largest increases in toughness observed were for the hybrid materials. Here a maximum fracture energy of 965J/m2 was measured for a hybrid epoxy polymer containing 9wt% and 15wt% of the rubber microparticles and silica nanoparticles, respectively. Most noteworthy was the observation that these increases in the toughness of the bulk polymers were found to be transferred to the fibre composites. Indeed, the interlaminar fracture energies for the fibre-composite materials were increased even further by a fibre-bridging toughening mechanism. The present work also extends an existing model to predict the toughening effect of the nanoparticles in a thermoset polymer. There was excellent agreement between the predictions and the experimental data for the epoxy containing the silica nanoparticles, and for epoxy polymers containing micrometre-sized glass particles. The latter, relatively large, glass particles were investigated to establish whether a nano-effect, with respect to increasing the toughness of the epoxy bulk polymers, did indeed exist.","[('Materials science', 0, '0.9238504'), ('Composite material', 1, '0.84331'), ('Epoxy', 2, '0.8124386'), ('Toughness', 2, '0.7292406'), ('Polymer', 2, '0.70831895'), ('Nanoparticle', 2, '0.6812656'), ('Natural rubber', 2, '0.6538702'), ('Solid mechanics', 2, '0.56083524'), ('Fracture toughness', 2, '0.46603626'), ('Nanotechnology', 1, '0.06651604')]",S26125866,,"['anhydride cured epoxy polymer', 'bulk epoxy polymer', 'carbon fibre', 'carbon fibre reinforced composite', 'carbon fibre reinforcement', 'carboxyl terminated butadiene acrylonitrile', 'carboxyl terminated butadiene acrylonitrile rubber', 'ctbn rubber microparticle', 'epoxy polymer', 'fibre', 'fibre bridging toughening mechanism', 'fibre composite', 'fibre reinforcement', 'glass fibre reinforced composite', 'glass fibre reinforcement', 'glass particle', 'hybrid epoxy polymer', 'interlaminar fracture energy', 'plastic shear yield band', 'plastic void growth', 'rubber microparticle', 'silica nanoparticle', 'silica nanoparticle epoxy polymer', 'thermoset polymer', 'toughening effect', 'toughening mechanism', 'toughness']"
W2091091868,https://doi.org/10.1007/s10853-011-5677-3,Grain boundary energy anisotropy: a review,2011-06-10,"Grain boundary energy anisotropy: a review. This paper reviews findings on the anisotropy of the grain boundary energies. After introducing the basic concepts, there is a discussion of fundamental models used to understand and predict grain boundary energy anisotropy. Experimental methods for measuring the grain boundary energy anisotropy, all of which involve application of the Herring equation, are then briefly described. The next section reviews and compares the results of measurements and model calculations with the goal of identifying generally applicable characteristics. This is followed by a brief discussion of the role of grain boundary energies in nucleating discontinuous transitions in grain boundary structure and chemistry, known as complexion transitions. The review ends with some questions to be addressed by future research and a summary of what is known about grain boundary energy anisotropy.","[('Anisotropy', 2, '0.83181703'), ('Grain boundary', 3, '0.7428996'), ('Boundary (topology)', 2, '0.6046775'), ('Materials science', 0, '0.5766293'), ('Solid mechanics', 2, '0.46353507'), ('Condensed matter physics', 1, '0.4597315'), ('Statistical physics', 1, '0.36285567'), ('Thermodynamics', 1, '0.33635'), ('Physics', 0, '0.24682203'), ('Metallurgy', 1, '0.15336677'), ('Mathematical analysis', 1, '0.13966739'), ('Mathematics', 0, '0.12666157'), ('Microstructure', 2, '0.11558369'), ('Composite material', 1, '0.0774861'), ('Optics', 1, '0.07673648')]",S26125866,,"['complexion transition', 'discontinuous transition', 'grain boundary chemistry', 'grain boundary energy', 'grain boundary energy anisotropy', 'grain boundary structure', 'herring equation', 'nucleating discontinuous transition']"
W3082721096,https://doi.org/10.1007/s10853-020-05157-6,Recent progress in carbon-based materials for supercapacitor electrodes: a review,2021-01-01,"Recent progress in carbon-based materials for supercapacitor electrodes: a review. Increased energy consumption stimulates the development of various energy types.a result, the storage of these different types of energy becomes a key issue. Supercapacitors, as one important energy storage device, have gained much attention and owned a wide range of applications by taking advantages of micro-size, lightweight, high power density and long cycle life. From this perspective, numerous studies, especially on electrode materials, have been reported and great progress in the advancement in both the fundamental and applied fields of supercapacitor has been achieved. Herein, a review of recent progress in carbon materials for supercapacitor electrodes is presented. First, the two mechanisms of supercapacitors are briefly introduced. Then, research on carbon-based material electrodes for supercapacitor in recent years is summarized, including different dimensional carbon-based materials and biomass-derived carbon materials. The characteristics and fabrication methods of these materials and their performance as capacitor electrodes are discussed. On the basis of these materials, many supercapacitor devices have been developed. Therefore, in the third part, the supercapacitor devices based on these carbon materials are summarized. A brief overview of two types of conventional supercapacitor according to the charge storage mechanism is compiled, including their development process, the merits or withdraws, and the principle of expanding the potential range. Additionally, another fast-developed capacitor, hybrid ion capacitors as a good compromise between battery and supercapacitor are also discussed. Finally, the future aspects and challenges on the carbon-based materials as supercapacitor electrodes are proposed.","[('Materials science', 0, '0.8586206'), ('Supercapacitor', 4, '0.8186374'), ('Carbon fibers', 3, '0.53007543'), ('Nanotechnology', 1, '0.52662426'), ('Solid mechanics', 2, '0.5195963'), ('Electrode', 2, '0.4601984'), ('Polymer science', 1, '0.4495071'), ('Engineering physics', 1, '0.41749018'), ('Composite material', 1, '0.2964452'), ('Electrochemistry', 3, '0.13007784'), ('Engineering', 0, '0.082140416'), ('Composite number', 2, '0.06719956'), ('Physical chemistry', 1, '0.0'), ('Chemistry', 0, '0.0')]",S26125866,,"['biomass derived carbon material', 'carbon based material', 'carbon material', 'charge storage mechanism', 'conventional supercapacitor', 'dimensional carbon based material', 'electrode material', 'energy consumption', 'energy storage', 'fabrication method', 'high power density', 'hybrid ion capacitor', 'long cycle life', 'supercapacitor device', 'supercapacitor electrode']"
W2328561330,https://doi.org/10.1007/bf01120016,The preparation and characterization of alumina membranes with ultra-fine pores,1984-04-01,"The preparation and characterization of alumina membranes with ultra-fine pores. Alumina films less than 20m thick are prepared by a process in which a boehmite sol is successively gelled, dried and calcined. The resulting structure has the unique property that only ultra-fine pores with a narrow pore size distribution are present within large crack-free layers. The microstructure can be influenced by the sintering temperature and the acid concentration of the precursor sol. The minimum modal pore size which has been obtained is 2.5 nm. A consistent model of the microstructure of the membranes and an explanation of its uniformity are presented.","[('Materials science', 0, '0.84136176'), ('Characterization (materials science)', 2, '0.770249'), ('Membrane', 2, '0.6048223'), ('Solid mechanics', 2, '0.5767143'), ('Chemical engineering', 1, '0.5232298'), ('Nanotechnology', 1, '0.3913126'), ('Mineralogy', 1, '0.36197618'), ('Composite material', 1, '0.30460256'), ('Chemistry', 0, '0.0'), ('Genetics', 1, '0.0'), ('Engineering', 0, '0.0'), ('Biology', 0, '0.0')]",S26125866,,"['acid concentration', 'aluminium film', 'aluminium membrane', 'boehmite sol', 'calcination', 'crack free layer', 'drying', 'gelation', 'microstructure model', 'minimum modal pore size', 'pore size distribution', 'precursor sol', 'sintering temperature', 'ultra fine pore']"
W2030199225,https://doi.org/10.1007/s10853-008-3124-x,Calcium orthophosphate-based biocomposites and hybrid biomaterials,2009-01-15,"Calcium orthophosphate-based biocomposites and hybrid biomaterials. In this review article, the state-of-the-art of calcium orthophosphate-based biocomposites and hybrid biomaterials suitable for biomedical applications is presented. This subject belongs to a rapidly expanding area of science and research, because these types of biomaterials offer many significant and exciting possibilities for hard tissue regeneration. Through the successful combinations of the desired properties of matrix materials with those of fillers in such systems, calcium orthophosphates might play either role, innovative bone graft biomaterials can be designed. The review starts with an","[('Materials science', 0, '0.67289597'), ('Nanotechnology', 1, '0.6063036'), ('Biocomposite', 3, '0.5351001'), ('Hybrid material', 2, '0.5197141'), ('Biomaterial', 2, '0.4501087'), ('Calcium', 2, '0.4262213'), ('Biomedical engineering', 1, '0.3581518'), ('Composite material', 1, '0.16128618'), ('Composite number', 2, '0.13849363'), ('Metallurgy', 1, '0.10822907'), ('Medicine', 0, '0.0')]",S26125866,,"['biomedical application', 'bone graft biomaterial', 'calcium biocomposite', 'calcium orthophosphate', 'calcium orthophosphate based biocomposite', 'hard tissue regeneration', 'hybrid biomaterial', 'matrix material']"
W1997091043,https://doi.org/10.1007/s10853-006-0975-x,Investigation on magnetorheological elastomers based on natural rubber,2007-04-03,"Investigation on magnetorheological elastomers based on natural rubber. Magnetorheological Elastomers MR Elastomers orare a kind of novel smart material, whose mechanical, electrical, magnetic properties are controllable under applied magnetic fields. They have attracted increasing attentions and broad application prospects. But conventionalare limited to wide applications because their MR effects and mechanical performances are not high enough. This paper aims to optimize the fabrication method and to fabricate good natural rubber basedwith high modulus by investigating the influences of a variety of fabrication conditions on theperformances, such as matrix type, external magnetic flux density, and temperature, plasticizer and iron particles. Among these factors, the content of iron particles plays a most important contribution in shear modulus. When the iron particle weight fraction is 80% and the external magnetic flux density is 1 T, the field-induced increment of shear modulus reaches 3.6 MPa, and the relative MR effect is 133%. If the iron weight fraction increases to 90%, the field-induced increment of shear modulus is 4.5 MPa. This result has exceeded the best report in the literatures researching theon the same kind of matrix. The dynamic performances ofwere also experimentally characterized by using a modified Dynamic Mechanical Analyzer DMA system. The effects of strain amplitude and driving frequency on viscoelastic properties ofwere analyzed.","[('Elastomer', 2, '0.8570703'), ('Materials science', 0, '0.85451686'), ('Natural rubber', 2, '0.83012015'), ('Solid mechanics', 2, '0.6561986'), ('Polymer science', 1, '0.6351588'), ('Composite material', 1, '0.6223468'), ('Magnetorheological fluid', 3, '0.5967554'), ('Polymer', 2, '0.47517863'), ('Structural engineering', 1, '0.11748022'), ('Engineering', 0, '0.077736974'), ('Damper', 2, '0.0')]",S26125866,,"['applied magnetic field', 'driving frequency', 'dynamic mechanical analyzer', 'electrical property', 'external magnetic flux density', 'field induced increment', 'iron particle', 'magnetic flux density', 'magnetic property', 'magnetorheological elastomer', 'matrix type', 'mechanical property', 'natural rubber', 'plasticizer', 'shear modulus', 'smart material', 'strain amplitude', 'viscoelastic property']"
W2166223984,https://doi.org/10.1007/s10853-013-7462-y,"A review of wetting versus adsorption, complexions, and related phenomena: the rosetta stone of wetting",2013-06-27,"A review of wetting versus adsorption, complexions, and related phenomena: the rosetta stone of wetting. This paper reviews the fundamental concepts and the terminology of wetting. In particular, it focuses on high temperature wetting phenomena of primary interest to materials scientists. We have chosen to split this review into two sections: one related to macroscopic continuum definitions and the other to a microscopic or atomistic approach, where the role of chemistry and structure of interfaces and free surfaces on wetting phenomena are addressed. A great deal of attention has been placed on thermodynamics. This allows clarification of many important features, including the state of equilibrium between phases, the kinetics of equilibration, triple lines, hysteresis, adsorption segregation and the concept of complexions, intergranular films, prewetting, bulk phase transitions versus interface transitions, liquid versus solid wetting, and wetting versus dewetting.","[('Wetting', 2, '0.9320339'), ('Solid mechanics', 2, '0.67953146'), ('Materials science', 0, '0.61250436'), ('Adsorption', 2, '0.5788639'), ('Polymer science', 1, '0.46452817'), ('Thermodynamics', 1, '0.4504066'), ('Composite material', 1, '0.23055294'), ('Physical chemistry', 1, '0.22747704'), ('Chemistry', 0, '0.15947735'), ('Physics', 0, '0.14503315')]",S26125866,,"['adsorption', 'adsorption phenomenon', 'adsorption phenomenon bulk phase transition', 'adsorption phenomenon complexion', 'adsorption phenomenon dewetting', 'adsorption phenomenon free surface', 'adsorption phenomenon hysteresis', 'adsorption phenomenon interface', 'adsorption phenomenon interface transition', 'adsorption phenomenon intergranular film', 'adsorption phenomenon liquid wetting', 'adsorption phenomenon macroscopic continuum', 'adsorption phenomenon materials scientist', 'adsorption phenomenon microscopic', 'adsorption phenomenon prewetting', 'adsorption phenomenon rosetta stone', 'adsorption phenomenon solid wetting', 'adsorption phenomenon thermodynamic', 'adsorption phenomenon triple line', 'adsorption phenomenon wetting', 'adsorption segregation', 'bulk phase transition', 'complexion', 'dewetting', 'equilibration', 'free surface', 'high temperature wetting phenomenon', 'interface transition', 'intergranular film', 'liquid wetting', 'macroscopic continuum', 'material scientist', 'microscopic', 'prewetting', 'rosetta stone of wetting', 'solid wetting', 'thermodynamic', 'thermodynamic equilibrium', 'thermodynamic hysteresis', 'thermodynamic kinetics', 'thermodynamic triple line', 'wetting', 'wetting phenomenon']"
W1985601152,https://doi.org/10.1007/bf01203473,Effect of impurities on sintering and conductivity of yttria-stabilized zirconia,1982-11-01,"Effect of impurities on sintering and conductivity of yttria-stabilized zirconia. The effect of low concentrations of Fe2O3, Al2O3 and Bi2O3 on the sintering behaviour of ZrO20.83YO1.50.17, made by alkoxide synthesis, has been investigated. The best results are achieved with Bi2O3 as a sinter agent and a relative density of 95% is obtained at. The effects of these impurities on the electrical conductivity of the bulk and the grain boundaries has been investigated using frequency dispersion analysis 101-106 Hz. All investigated impurities have a negative influence on both the bulk and grain-boundary conductivity. For Fe2O3 and Al2O3 grain-boundary segregation factors of about two are calculated.","[('Materials science', 0, '0.90175015'), ('Sintering', 2, '0.8022056'), ('Impurity', 2, '0.79580337'), ('Grain boundary', 3, '0.7769984'), ('Conductivity', 2, '0.6584025'), ('Cubic zirconia', 3, '0.60690033'), ('Yttria-stabilized zirconia', 4, '0.5476512'), ('Electrical resistivity and conductivity', 2, '0.5176299'), ('Relative density', 3, '0.49243674'), ('Alkoxide', 3, '0.44058138'), ('Dispersion (optics)', 2, '0.43580818'), ('Composite material', 1, '0.3402212'), ('Analytical Chemistry (journal)', 2, '0.32578862'), ('Microstructure', 2, '0.21349806'), ('Ceramic', 2, '0.15003392'), ('Physical chemistry', 1, '0.109977275'), ('Catalysis', 2, '0.08092356'), ('Organic chemistry', 1, '0.05619049'), ('Physics', 0, '0.0'), ('Optics', 1, '0.0'), ('Chemistry', 0, '0.0'), ('Electrical engineering', 1, '0.0'), ('Engineering', 0, '0.0')]",S26125866,"Al2O3,Bi2O3,Fe2O3,ZrO20.83YO1.50","['bulk electrical conductivity', 'conductivity', 'electrical conductivity', 'frequency dispersion analysis', 'grain boundary', 'grain boundary conductivity', 'impurity effect', 'sinter agent', 'sintering', 'yttria stabilized zirconia', 'zirconia']"
W2033652129,https://doi.org/10.1007/s10853-014-8685-2,Performing elemental microanalysis with high accuracy and high precision by scanning electron microscopy/silicon drift detector energy-dispersive X-ray spectrometry (SEM/SDD-EDS),2015-01-01,"Performing elemental microanalysis with high accuracy and high precision by scanning electron microscopy/silicon drift detector energy-dispersive X-ray spectrometry SEM/SDD-EDS. Electron-excited X-ray microanalysis performed in the scanning electron microscope with energy-dispersive X-ray spectrometry EDS is a core technique for characterization of the microstructure of materials. The recent advances in EDS performance with the silicon drift detector SDD enable accuracy and precision equivalent to that of the high spectral resolution wavelength-dispersive spectrometer employed on the electron probe microanalyzer platform. SDD-EDS throughput, resolution, and stability provide practical operating conditions for measurement of high-count spectra that form the basis for peak fitting procedures that recover the characteristic peak intensities even for elemental combination where severe peak overlaps occur, such PbS, MoS2, BaTiO3, SrWO4, and WSi2. Accurate analyses are also demonstrated for interferences involving large concentration ratios: a major constituent on a minor constituent Ba at 0.4299 mass fraction on Ti at 0.0180 and a major constituent on a trace constituent Ba at 0.2194 on Ce at 0.00407; Si at 0.1145 on Ta at 0.0041. Accurate analyses of low atomic number elements, C, N, O, and F, are demonstrated. Measurement of trace constituents with limits of detection below 0.001 mass fraction 1000 ppm is possible within a practical measurement time of 500 s.","[('Scanning electron microscope', 2, '0.6821105'), ('Silicon drift detector', 3, '0.6792836'), ('Materials science', 0, '0.67624646'), ('Microanalysis', 2, '0.66868293'), ('Electron microprobe', 2, '0.6607727'), ('Analytical Chemistry (journal)', 2, '0.65624684'), ('Mass spectrometry', 2, '0.5924596'), ('Silicon', 2, '0.5446321'), ('Resolution (logic)', 2, '0.52962166'), ('Electron probe microanalysis', 3, '0.48154336'), ('Detector', 2, '0.47603798'), ('Spectrometer', 2, '0.4336683'), ('X-ray', 2, '0.4227469'), ('Optics', 1, '0.40697038'), ('Chemistry', 0, '0.16267768'), ('Physics', 0, '0.1318573'), ('Optoelectronics', 1, '0.12724239'), ('Organic chemistry', 1, '0.0'), ('Chromatography', 1, '0.0'), ('Artificial intelligence', 1, '0.0'), ('Computer science', 0, '0.0'), ('Metallurgy', 1, '0.0'), ('Composite material', 1, '0.0')]",S26125866,"Ba,BaTiO3,Ce,F,MoS2,N,O,PbS,Si,SrWO4,Ta,Ti,WSi2","['atomic number element', 'c element', 'cerium element', 'electron excitation', 'electron microscopy', 'electron probe microanalyzer', 'elemental combination', 'elemental microanalysis', 'energy dispersive', 'energy dispersive x ray spectrometry', 'high accuracy', 'high precision', 'interference', 'low atomic number element', 'mass fraction', 'molybdenum element', 'pbs element', 'peak fitting', 'peak overlap', 'scanning electron microscopy', 'sdd', 'silicon drift detector', 'spectral resolution', 'srwo element', 'tantalum element', 'w element', 'wavelength dispersive spectrometer', 'x ray spectrometry']"
