id,generated
W2059714918,"['active silica', 'silica', 'rice husk ash', 'rice husk', 'calorific value', 'drying rice', 'heat generation', 'amorphous silica', 'high specific area silica', 'silica powder', 'wet milling', 'particle surface area']"
W2005114004,"['wear resistant surface composite', 'wear resistant', 'laser meltparticle injection process', 'meltparticle injection', 'laser', 'metal-sic composite', 'cast alloy', 'sic particle injection assisted laser treatment', 'laser treatment', 'laser zone', 'fine microstructure', 'needle', 'microhardness', 'subtrate', 'wear test', 'wear resistance']"
W1991479481,"['rheological model', 'semi-solid a356-sic composite alloy', 'semi-solid alloy', 'agglomerate structure dissociation', 'shear', 'rheological behavior', 'thixotropic nature', 'viscosity determination', 'couette type viscometer', 'couette viscometer', 'cylindrical alumina crucible', 'alumina crucible', 'primary phase particle structure dissociation', 'structural parameter', 'shear rate effect', 'solid fraction effect', 'primary particle agglomeration', 'reinforcing particle effect', 'particle structure dissociation kinetic', 'reinforcing particle effect on kinetic', 'form factor', 'mean particle size']"
W3154839077,"['outgassing behavior', 'outgassing', 'ceramic material', 'vacuum technology', 'oxide', 'non-oxide based ceramic', 'non-oxide', 'nitride', 'carbide', 'quadrupole mass spectrometer', 'mass spectrometer', 'outgassing rate', 'initial outgassing rate', 'elevated temperature', 'carbide ceramic', 'high outgassing rate', 'magnesia', 'nitride ceramic', 'heat treatment', 'ultrahigh vacuum application']"
W4210692891,"['nano-silicon dioxide', 'silicon dioxide', 'waste building brick material', 'building brick material', 'adsorption', 'removal', 'water pollutant', 'water pollutant adsorption', 'construction waste bricks', 'scanning electron microscope', 'electron microscope', 'infrared spectrum', 'waste liquid', 'adsorption temperature', 'adsorption concentration', 'adsorption pH', 'ammonia nitrogen', 'ammonia', 'nano-silicon dioide modification', 'stober method', '3-methacryloyl chloride propyltrimethoxysilane', 'propyltrimethoxysilane', 'energy spectrum', 'infrared spectrum', 'mps-sio2', 'surface loading', 'wastewater adsorption', 'nitrogen adsorption', 'phosphorus adsorption']"
W2073721893,"['manganese waste mud immobilization', 'manganese waste mud', 'mud immobilization', 'cement', 'natural zeolite', 'lime', 'stabilization/solidification process', 'stabilization', 'solidification', 'portland cement', 'artificial neural network', 'radial basis activation function', 'immobilization process model', 'manganese contaminated mud', 'contaminated mud', 'portland cement', 'concrete flexural strength', 'concrete', 'multi-criteria optimization function', 'multi-criteria optimization', 'ecological material formulation', 'flexural strength', 'natural zeolite', 'lime']"
W1972110747,"['nanometer positioning', 'heavy load', 'motion table', 'positioning', 'nanometer precision', 'heavy load carrying', 'motion table carrying', 'driver', 'ultra precision system', 'linear amplifier', 'on-off large power supply', 'large power supply', 'positioning with nanometer precision', 'on-off large power supply', 'power supply']"
W3170208723,"['stable deformable photocapacitor', 'photocapacitor', 'ultrathin inorganic n/p-junction', 'inorganic n/p-junction', 'n/p-junction', 'perovskite photocapacitor', 'perovskite', 'pv yield', 'storage-to-generation ratio', 'storage', 'generation', 'seamless layout', 'planar inverted multijunction psc', 'psc', 'ch3nh3pbi3', 'photoactive layer', 'capacitor portion', 'solid-state dielectric layer', 'carbon electrode', 'cnt/inalgap/ingap p-type triple-junction', 'p-type triple-junction', 'cnt', 'inalgap', 'ingap', 'psc portion', 'pvet/ito working electrode', 'working electrode', 'ultrathin c60', 'c60', 'protection', 'single-junction', 'back contact', 'capacitor section', 'numerical modelling', 'perovskite supercapacitor', 'grain boundary', 'trap site', 'interface', 'non-radiative recombination', 'antireflective coating', 'unpredictable light intensity']"
W2012441713,"['creep behaviour', 'compressive stress', 'calcium containing magal-based die casting alloy', 'calcium', 'barium containing magal-based die casting alloy', 'barium', 'mgal-based die casting alloy', 'die casting', 'high pressure die casting', 'hpdc', 'alloying element', 'rare earth', 'strontium', 'scandium', 'aluminium', 'compression creep response', 'die mag633 mg-6al-3ba-3ca', 'die mag633', 'mg-6al-3ba-3ca', 'die mag422 mg-4al-2ba-2ca', 'die mag422', 'mg-4al-2ba-2ca', 'die mag211 mg-2al-1ba-1ca', 'die mag211', 'mg-2al-1ba-1ca', 'stress exponent', 'microstructural investigation', 'mechanical property evaluation']"
W2053159179,"['molecular dynamic simulation', 'simulation', 'capacitive nano-accelerometer', 'nano-accelerometer', 'telescoping carbon nanotube', 'carbon nanotube', 'nanotube', 'accelerometer', 'classical molecular dynamic simulation', 'molecular dynamic simulation', 'clasical simulation', 'feedback sensing', 'capacitance change', 'acceleration']"
W2059661190,"['rare earth doping', 'rare earth', 'iii-nitride alloy', 'iii-nitride', 'ion implantation', 'implantation damage', 'luminescence', 'wide band gap temporary', 'algn', 'alln', 'gan', 'implantation damage levels', 'surface amorphisation', 'damage recovery', 'post-implant annealing', 'annealing temperature', 'tm luminescence', 'tm line', '1g43h6 transition', '1d23f4 transition', 'gaa nitride', 'blue luminescence intensity', 'infrared luminescence intensity', 'ternary', 'alinn', 'high ratio of blue/infrared luminescence']"
W2387093819,"['biodegradable chitosan coating material', 'chitosan coating material', 'coating material', 'fertileizer', 'biodegradable', 'cross-linking reaction', 'film property', 'slow-release fertilizer']"
W2030782091,"['computational contour', 'mixed mode crack-tip plastic zone', 'mixed mode', 'crack-tip plastic zone', 'plastic zone', 'aluminum alloy 2024t351', 'aluminum alloy', 'compact tension specimen', 'compact specimen', 'matlab software', 'software', 'shape', 'size of plastic zone', 'plastic zone', 'loading angle', 'stress intensity factor', 'von mises yield criterion', 'von mises', 'linear elastic fracture mechanics', 'fracture mechanics', 'plane strain condition', 'von mises yield criterion', 'material fracture', 'fracture', 'loading']"
W2031298165,"['minority carrier lifetime measurement', 'minority carrier lifetime', 'epitaxial 4hsic layer', 'microwave photoconductivity decay', 'photoconductivity decay', 'non-contacting non-destructive method', 'non-destructive method', 'monitoring recombination process', 'recombination process', 'semiconductor material', 'transmittance spectrum', 'absorption spectrum', 'n-type layer', 'n-type', 'p-type layer', 'p-type', 'doping']"
W2313153567,"['ring hoop tension test', 'ring hoop tension', 'anisotropic tube', 'tubular form', 'al-6061-t4 tubes', 'tube', 'digital image correlation', 'image correlation', 'strain evolution', 'hoop stress-strain response', 'finite element analysis', 'friction', 'eccentricity', 'contact pressure', 'tube eccentricity', 'uniform thickness', 'machining damage', 'residual stresses', 'hoop direction', 'contact pressure']"
W2037690774,"['diamond', 'half inch size cvd wafer', 'cvd wafer', 'wafer', 'diamond fabrication', 'direct wafer fabrication technique', 'wafer fabrication technique', '3d diamond cvd growth method', 'cvd growth method', 'sophisticated direct wafer fabrication technique', 'wafer fabrication', 'single crystal diamond substrate', 'diamond substrate', 'device fabrication', 'device', 'cvd', 'sbd characteristics']"
W2043273355,"['cellulosic fibers', 'sugarcane', 'textile use', 'natural fiber', 'textile research', 'alternative natural resource', 'sugarcane fiber', 'fiber content', 'alkaline solution', 'cellulosic fibers preparation', 'physical characterization', 'mechanical characterization', 'linear density', 'fineness', 'tensile properties', 'bending rigidity', 'microstructure analysis', 'behavior influence']"
W1987624204,"['transient eutectic solidification', 'eutectic solidification', 'two-dimensional experiment', 'numerical simulation', 'in-situ observation', 'metallic alloy', 'low melting temperature', 'ternary eutectic alloy system', 'light microscopy', 'steady state eutectic microstructure formation', 'transient eutectic microstructure formation', 'unidirectional solidification', 'thin glass capillary', 'planar single-phase front', 'equilibrated state', 'nucleation of univariant', 'invariant ternary eutectic', 'liquid transformation', 'three distinct solid phases', 'microstructure simulation', 'multiphase multi-component phase field model', 'phase field model', 'multi-component phase field', 'thermo-physical value', 'diffusion coefficient', 'nucleation', 'critical undercooling for nucleation']"
W2290067230,"['sod removal', 'gas mixture', 'ceramic membrane', 'simulation', 'fem', 'mass transfer model', 'mass transfer', 'sod absorption', 'chemical solvent', 'cfd', 'computational fluid dynamic', 'fluid dynamic', 'momentum', 'simulation technique', 'gas concentration distribution', 'absorption process', 'operating parameter', 'membrane efficiency', 'gas phase velocity', 'liquid phase', 'mass transfer resistance', 'tortuosity', 'ceramic membrane']"
W2240426149,"['liquid phase segregation', 'liquid phase', 'extruded semisolid metal', 'semisolid metal', 'metal', 'stress', 'strain', 'deformed semisolid metal', 'deformation', 'compression experiment', 'gleeble 1500 thermo-mechanical simulator', 'thermo-mechanical simulator', 'finite element method', 'hydrostatic pressure gradient', 'driven force', 'micropore', 'shear band', 'equiaxed dendrite grain', 'dendrite grain', 'sliding', 'semisolid slurry', 'solid fraction', 'grain size']"
W1969473028,"['thermodynamic evaluation', 'phase equilibrium', 'ternary cucrni system', 'cucrni', 'phase diagram', 'calphad method', 'molar gibbs energy', 'sub-regular solution model', 'face-centered cubic fcc phase', 'face-centered cubic', 'body-centered cubic bcc phase', 'body-centered cubic', 'liquid phase', 'ternary interaction parameter', 'fcc phase', 'miscibility gap', 'solid-solution phase', 'binary cuni system', 'three-phase region', 'cu-rich phase', 'ni-rich phase', 'cr-rich phase', 'invariant reaction', 'calphad']"
W2390255783,"['glass transition temperature', 'methyl acrylate-ethyl acrylate copolymer', 'methyl acrylate-ethyl acrylate', 'methyl acrylate-n-butyl acrylate copolymer', 'methyl acrylate-n-butyl acrylate', 'bulk copolymerization', 'copolymerization', 'ethyl acrylate', 'n-butyl acrylate', 'butyl acrylate', 'ma-ea copolymer', 'ma-n-ba copolymer', 'ma-n-ba', 'tgs', 'bond rotation flexibility', 'least square method', 'periodic copolymer', 'methyl methacrylate binary copolymer', 'substituent density', 'polymethyl acrylate', 'pma']"
W2383485434,"['tumor targeting spio', 'tumor', 'spio', 'mri', 'magnetic resonance imaging', 'imaging', 'contrast agent', 'tumor-specific magnetic resonance imaging', 'tumor mri', 'magnetic resonance', 'allele cross-linked dextran', 'dextran', 'angiogenesis-targeting peptide', 'peptide', 'cross-linked dextran', 'magnetic nanoparticle', 'iron oxide', 'superparamagnetic nanoparticle', 'plasma half-life', 'liver metabolism', 'kidney metabolism', 'human lung adenocarcinoma cell', 'adenocarcinoma cell', 'xenograft', 'nude mouse', 'mri signal density']"
W2017708080,"['thermal noise', 'bond length', 'force measurement', 'dynamic atomic force microscopy', 'atomic force microscopy', 'force microscopy', 'dynamic method', 'cantilever', 'amplitude', 'force mapping', 'thermal noise', 'cantilever noise', 'off-resonance amplitude-modulation atomic force microscopy', 'off-resonance', 'amplitude-modulation', 'equipartition theorem', 'position noise', 'force noise']"
W2034342970,"['thermal fatigue', 'hiped w/crbronze divertor', 'divertor', 'small scale mock-up', 'mock-up', 'tungsten', 'international thermonuclear experimental reactor', 'iter', 'hot isostatic pressing', 'hiping', 'electron beam facility', 'surface heat flux', 'cyclic surface heat flux', 'electron beam', 'water coolant', 'temperature distribution', 'tungsten surface', 'crbronze', 'saturated temperature', 'joint', 'damage', 'cooling flow rate', 'cooling system', 'temperature distribution']"
W2401222520,"['superplastic behavior', 'microstructure evolution', 'almgsczr alloy', 'thermomechanical processing', 'subgrain size', 'superplastic elongation', 'elongation', 'strain rate range', 'electron back scatter diffraction', 'diffraction', 'transmission electron microscopy', 'microscopy', 'ductility', 'low angle grain boundary', 'high angle grain boundary', 'dynamic recrystallization', 'coherent al3scxzr1x particle', 'particle', 'grain growth', 'superplastic deformation', 'strain rate sensitivity parameter', 'strain rate', 'activation energy']"
W2004438674,"['niobium doped potassium titanate nanowire', 'niobium doped potassium titanate', 'potassium titanate', 'nanowire', 'nanobelt', 'micrometer', 'koh treatment', 'nanowires and nanobelts', 'koh treatment', 'bandgap', 'absorbance spectrum']"
W2971028128,"['chitosan-coated porous polycaprolactone', 'polycaprolactone', 'strontium-substituted bioactive glass', 'strontium-substituted bioactive glass nanocomposite', 'bone tissue engineering', 'porous nanocomposite scaffold', 'scaffold', 'solvent casting technique', 'x-ray fluorescence spectroscopy', 'x-ray fluorescence', 'x-ray diffraction', 'scanning electron microscopy', 'dynamic light scattering', 'light scattering', 'fourier-transform infrared spectroscopy', 'infrared spectroscopy', 'tensile test', 'water contact angle measurement', 'degradation', 'bioactivity', 'cytotoxicity', 'alkaline phosphate activity', 'cell adhesion', 'porosity', 'nanoparticles', 'chitosan coating', 'bone tissue engineering']"
W2381108326,"['triple-solution', 'microstructure', 'exfoliation corrosion', 'corrosion', 'alzngmcu aluminum alloy', 'alzngmcu', 'aluminum alloy', 'optical microscopy', 'scanning electron microscopy', 'electron microscopy', 'rockwell hardness', 'electric conductivity', 'tensile properties', 'exfoliation corrosion', 'corrosion resistance', 'solid-solution heat treatment', 'discontinuous precipitations', 'grain boundaries', 'exfoliation corrosion behavior', 'resistance to exfoliation corrosion', 'improved exfoliation corrosion resistance', 'electric conductivity', 'strength', 'exfoliation corrosion behavior', 'solid-solution', 'electric conductivity of alzngmcu aluminum alloy', 'exfoliation corrosion resistance scale']"
W2915936934,"['failure analysis', 'tube radiant heater', 'radiant heater', 'hot oil', 'refinery industry', 'heater', 'furnace', 'fired heater', 'oil flow', 'flame', 'tube failure', 'fired heater reliability', 'radiant tube failure', 'visual observation', 'dimensional measurement', 'metallographic examination', 'chemical analysis', 'crevice corrosion', 'spherodization', 'external corrosion']"
W2917016693,"['silicon carbide ceramic', 'silicon carbide', 'ceramic', 'additive manufacturing', 'fused deposition modeling', '3d-printer', 'hollow structure', 'heat exchanger', 'support-less condition', 'extruded sic-phenol resin compound', 'sic-phenol resin compound', 'curing', 'molded shape', 'thermal conductivity', 'sic powder', 'phenol resin', 'commercial sic powder', 'average diameter', 'volume fraction', 'sic particle', 'rheological property']"
W3006860937,"['crack propagation path selection', 'crack propagation', 'plastic deformation', 'ziracornium', 'center cracked tension specimen', 'center cracking', 'tension specimen', 'quasi-in-situ microstructure characterization', 'microstructure characterization', 'finite element modeling', 'fem', 'load', 'dislocation emission', 'crystallographic plane thinning', 'crystallographic plane', 'slip trace accumulation', 'slip trace', 'crack-tip region', 'plastic deformation', 'dislocation motion', 'twinning', 'grain plastically hard orientation', 'cleavage fracture plane', 'cleavage', 'schmid factor', 'prismatic slip', 'basal slip', 'pyramidal slip', 'slip system', 'crack-tip stress field', 'stress field']"
W2755457673,"['calcination of nickel mud', 'nickel mud', 'calcinations', 'different characterizations', 'uncalcinated nickel mud', 'samples calcined', 'temperature range', 'phase composition', 'structure transition', 'srm', 'edx analysis', 'fourier transform infrared spectroscopy', 'fourier spectroscopy', 'spectroscopy', 'samples of nickel mud', 'nickel wast production', 'albanian iron-nickel ore', 'iron-nickel ore', 'ore', 'structure and composition', 'nickel mud', 'comprehensive utilization', 'utilization']"
W2094305861,"['strong goss texture', 'goss texture', 'recrystallized fe81ga19 sheet', 'fe81ga19 sheet', 'recrystallization', 'conventional rolling procedure', 'rolling procedure', 'primary recrystallization annealing', 'annealing', 'shear band morphology', 'deformation texture', 'shear band', 'deformation', 'rolling process']"
W2126758920,"['surface treatment', 'polymer', 'biocompatibility', 'biological recognition', 'cell and tissue interaction', 'cell and tissue', 'biomaterial', 'in vitro environment', 'in vivo environment', 'biological recognition mediated cell and tissue interaction', 'protein adsorption', 'biological recognition', 'surface modification', 'reduced protein adsorption', 'irreversible adsorption', 'cell and tissue recognition', 'oligopeptide-based receptor-binding sequence', 'saccharide-based receptor-binding sequence', 'oligosaccharide-based receptor-binding sequence', 'receptor-binding sequence', 'cell binding', 'polymer surface']"
W4312985717,"['rapid test', 'galvanic anode', 'cathodic protection', 'reinforced concrete', 'reinforcement', 'chloride-induced corrosion', 'chloride corrosion', 'climate change', 'infrastructure stock', 'carbon emission reduction', 'carbon emission', 'anode function', 'short-term test', 'drive voltage', 'resistivity', 'resultant current', 'external cathode', 'cathode', 'anode behavior', 'manufacturer behavior', 'anode performance', 'long-term performance']"
W2001361761,"['ni7+ ion irradiation', 'irradiation', 'structure', 'ammonia sensing properties', 'ammonia sensing', 'thermally oxidized zinc film', 'thermally oxidized zinc', 'indium film', 'indium', 'glass substrate', 'vacuum deposition', 'x-ray diffraction', 'xrd', 'crystallinity', 'nanorod', 'nanowire', 'ammonia sensing performance']"
W2065696808,"['physico-chemical characterization', 'chitosan-soy protein', 'soy protein', 'porous hybrid', 'tissue engineering application', 'tissue engineering', 'cross-linked porous structure', 'sol-gel process', 'freeze-drying technique', 'fourier transform infrared spectroscopy', 'fourier transform', 'infrared spectroscopy', 'attenuated total reflectance', 'contact angle measurement', 'scanning electron microscopy', 'electron microscopy', 'water uptake capability', 'weight loss', 'mechanical property', 'compression test']"
W2033887569,"['pressure melting of ice', 'ice melting', 'horizontal column', 'contact melting process', 'ice melting process', 'two-dimension axisymmetric horizontal column', 'two-dimension', 'axisymmetric', 'horizontal column', 'mathematical expression', 'characteristic parameter', 'melting process', 'ice melting around horizontal cylinder', 'horizontal cylinder', 'elliptical cylinder', 'flat plate', 'wedge-shaped object', 'natural science foundation of china', 'national natural science foundation of china', 'china']"
W2465785389,"['electrospun polyhydroxybutyrate hydroxyapatite nanohybrid', 'nanohybrid', 'microstructure', 'bone cell response', 'substantial amount of nanosized hydroxyapatite', 'nanosized hydroxyapatite', 'electrospun polyhydroxybutyrate', 'electrospinning parameter', 'defect-free phb/hap fibers', 'phb/hap fibers', 'fiber morphology', 'needle inner diameter', 'needle', 'voltage', 'solution concentration', 'nanoparticle encapsulation', 'ultrafine fiber', 'in vitro cell assay', 'preosteoblast', 'cell viability', 'cell spreading', 'cell metabolic activity', 'encapsulation of halo nanoparticles', 'bone regeneration application']"
W2328029305,"['structural property', 'dielectric property', 'ba5bti3n7o30 ceramic', 'polycrystalline sample', 'high temperature solid-state reaction method', 'solid-state reaction method', 'x-ray analysis', 'lattice parameter', 'single-phase orthorhombic structure', 'dielectric constant', 'loss tan', 'frequency', 'temperature', 'dielectric anomaly', 'structural phase transition']"
W2373672114,"['welded joint defects', 'weld', 'defects', 'metal magnetic memory', 'mmm', 'signal characteristic', 'signal', 'tension testing machine', 'dss-10t-s', 'tension loading', 'peak amplitude', 'peak width', 'load increasing', 'x-ray examination', 'x-ray', 'radiography', 'damage degree']"
W2331977521,"['likso4', 'molecular-dynamics computer-simulation', 'molecular-dynamics', 'computer-simulation', 'ionic molecular solid', 'ionic molecular', 'lithium ion hopping', 'lithium ion', 'interstitial position', 'sulfate tetrahedra reorientation', 'sulfate tetrahedra']"
W2928067289,"['az80 magnesium alloy', 'magnesium alloy', 'thick-walled tube', 'hydrostatic shrinkage extrusion', 'shrinkage extrusion', 'extrusion', 'ingot', 'simulation', 'deform-3d', 'software', 'tube forming process', 'extrusion ratio', 'fixed sizing zone', 'homogenized magnesium alloy', 'yield strength', 'tensile strength', 'tensile test', 'mechanical property']"
W4280552043,"['ethiopian kaolinite', 'kaolinite', 'pozzolanic activity', 'surface area', 'mineral beneficiation', 'x-ray diffraction', 'xrd', 'ftir', 'dsc', 'tga', 'dynamic light scattering', 'electrophoretic light scattering', 'scattering', 'sem analysis', 'chapelle', 'brunauer-emmett-teller', 'brunauer-emmett-teller method', 'pozzolanic activity', 'calcination temperature', 'metakaolinite flocculation tendency', 'flocculation tendency', 'kaolinite flocculation affinity', 'water']"
W2073336112,"['transition wear', 'sic particulate', 'sic whisker', 'al metal matrix composite', 'metal matrix composite', 'mmc', 'sliding distance', 'sliding velocity', 'unlubricated condition', 'wear resistance', 'wear debris', 'surface-fatigue-related surface cracking', 'surface cracking', 'adhesive transfer', 'abrasion', 'steady state sliding', 'initial wear rate', 'perpendicularly oriented sic w composite', 'perpendicular orientation', 'parallel orientation', 'wear rate']"
W1965178745,"['realizing zinc blende gaas/algaas axial and radial heterostructure nanowires', 'nanowires', 'zinc blende', 'gaas/algaas', 'axial and radial heterostructure', 'heterostructure', 'met-alorganic chemical vapor deposition', 'chemical vapor deposition', 'cvd', 'au-assisted vapor-liquid-solid mechanism', 'vapor-liquid-solid mechanism', 'liquid-solid', 'radial growth enhancement', 'radial growth', 'axial growth', 'photoluminescence properties', 'photoluminescence']"
W1995165156,"['grain boundary penetration', 'liquid sulphide', 'sulphide', 'nickel', 'cobalt', 'iron', 'sulfur vapor', 'solid metal', 'liquid sulphides', 'penetration', 'grain boundary', 'solid metals', 'liquid phase', 'grain boundary penetration kinetic', 'mullins analysis', 'metal solidification technology']"
W1977396080,"['spherical flower-like nanofibrous bismuth tungstate', 'spherical bismuth tungstate', 'flower-like bismuth tungstate', 'nanofibrous bismuth tungstate', 'photocatalytic activity', 'crystalline bi2wO6 particle', 'high visible light photocatalytic activity', 'visible light', 'hydrothermal process', 'phase structure', 'morphology', 'x-ray diffraction', 'xrd', 'field emission scanning electron microscopy', 'feSEM', 'crystalline bi2wO6', 'as-prepared bi2wO6 sample', 'orthorhombic cell', 'morphology selection', 'hydrothermal process', 'photocatalytic activity', 'flower-like bismuth tungstate', 'nanofibrous bismuth tungstate', 'spherical bismuth tungstate', 'visible light irradiation', 'irradiation', 'photocatalytic activity difference', 'shape', 'size', 'surface area', 'crystalline bi2wO6 particle', 'high visible light photocatalytic activity', 'visible light photocatalytic activity']"
W2791036760,"['analytical damping ratio', 'damping ratio', 'fatigue stress limit', 'vibration energy harvester', 'optimisation process', 'clamp-free cantilever beam', 'harmonic base excitation', 'transverse equation', 'equation of motion', 'damping-stress equation', 'damping determination method', 'iterative convergence method', 'bending stress', 'fatigue limit stress', 'fatigue limit', 'error between results']"
W2030741399,"['electrochemical method', 'thermal spray corrosion resistant stainless steel coating', 'corrosion resistant stainless steel coating', 'stainless steel coating', 'thermal spray', 'low alloyed steel', 'steel protection', 'porosity level', 'oxide inclusion', 'arc spraying', 'plasma spraying', 'high velocity oxygen fuel hvof spraying', 'hvof spraying', 'electrochemical test', '0.5 m h2so4 solution', 'h2so4 solution', 'stainless steel alloy', 'arc spray coating', 'inert argon atmosphere', 'coating', 'substrate type', 'no substrate', 'coating attack', 'hvof coating', 'pore opening', 'pore widening']"
W3151682906,"['tensile property', 'aging time', 'temperature', 'alscuymg alloy', 'aluminum alloy', 'cast aluminum alloy', 'nickel addition', 'zirconium addition', 'tensile sample', 'intermetallic phase', 'mechanical property', 'ductility', 'alloy grain size', 'quality index chart', 'heat treatment relationship', 'tensile property assessment', 'liquidus temperature', 'binary phase diagram']"
W3195700794,"['ramie fiber properties', 'ramie fiber', 'composite material', 'alkalization treatment', 'naoh concentration', 'magnetic stirrer', 'stirrer', 'rapid mixing', 'fiber surface modification', 'chlorination', 'alkaline ramie fibers', 'cheson method', 'fiber tensile test', 'pla/ramie composite', 'hemicellulose levels', 'hydrophilic property', 'fiber surface cleaner', 'fiber structure damage', 'tensile test', 'alkalized ramie fibers', 'optimal ramie fiber properties', 'rapid mixing']"
W2039735917,"['solidification microstructures', 'particulate composite', 'particulate', 'alalsimgsic', 'particle distribution', 'unidirectional solidification experiment', 'unidirectional solidification', 'solidification', 'particle size', 'reinforcement', 'dendrite cell size', 'dendrite', 'particle diameter']"
W2063303904,"['laser powered heating stage', 'laser powered heating', 'in-situ investigation', 'sem', 'high temperature heating method', 'high temperature heating', 'automated ebsd-data acquisition', 'infrared laser', 'vacuum', 'microstructure', 'ebsd-data', 'phase transformation', 'microalloyed ferritic low carbon steel', 'ferritic low carbon steel', 'low carbon steel']"
W2327102141,"['low cycle fatigue test', 'fatigue test', 'polycarbonate', 'push-pull loading', 'push-pull', 'fatigue behavior', 'hysteresis loop', 'deformation band', 'fracture surface appearance', 'strain yielding', 'static tension test', 'fatigue fracture mode', 'deformation band type', 'brittle fracture type', 'cyclic-life', 'deformation band growth', 'load per cycle', 'hysteresis energy per cycle', 'plastically deformed zone', 'microscopic deformation band', 'catastrophic failure', 'griffith criterion', 'brittle fracture', 'fracture surface energy']"
W2041984113,"['zeolite', 'glass', 'hydrothermal processing', 'microporous aluminosilicate material', 'uniform pore size', 'less than 2 nm', 'chemical stability', 'mechanical stability', 'thermal stability', 'silica', 'alumina', 'mineralizer alkali metal hydroxide', 'mineralizer alkali metal hydroxide', 'fluoride', 'water', 'soda-lime glass', 'slag', 'coal fly ash', 'silica source', 'alumina source', 'liquid crystal display', 'plasma display', 'glass substrate', 'x-ray diffraction', 'xrd', 'sem observation', 'zeolite structure']"
W3189739468,"['unidirectional porous aln ceramic', 'porous ceramic', 'aln', 'freeze casting', 'combustion synthesis', 'diluent content', 'solid loading', 'microstructure', 'open porosity', 'thermal conductivity', 'compressive strength', 'catalyst supporter', 'filter', 'composite reinforcement', 'tertiary butyl alcohol-based freeze casting', 'freeze casting', 'combustion synthesis', 'alp powder', 'aln powder', 'freezing slurry', 'structure wavelength', 'open porosity', 'thermal conductivity', 'compressive strength', 'industrial application']"
W2068755867,"['enzymatic degradation of polymer', 'enzymatic degradation', 'polymer', 'food packaging industry', 'food packaging', 'agricultural industry', 'biomedical research', 'waste disposal', 'biodegradability', 'synthetic polymer', 'natural polymer', 'blended polymer', 'enzyme mediated biodegradation', 'biodegradation', 'degradation process', 'degradation product', 'polymer degradation', 'kinetic of polymer degradation', 'enzyme']"
W2340601423,"['ultra-high refractive index', 'refractive index', 'magnetron sputtered thin-film metamaterial', 'magnetron sputtering', 'metamaterial', 'tixoy', 'dc magnetron sputtering', 'sputtering', 'spectroscopic ellipsometry', 'ellipsometry', 'extinction coefficient', 'film thickness', 'band gap', 'xrd', 'x-ray diffraction', 'xray diffraction', 'phase analysis', 'titanium phases', 'oxygen vacancy', 'electron transition', 'direct electron transition', 'indirect electron transition', 'band gap']"
W2737182649,"['particle shape', 'neck growth', 'shrinkage', 'nanoparticles', 'sintering', 'nanoparticle films', 'nanoparticle patterns', 'functional material', 'flexible electronics', 'solar cells', 'thin-film device', 'nanoparticle sintering', 'additive manufacturing', 'molecular dynamic simulation', 'simulation', 'sphere-sphere nanoparticles', 'sphere-cylinder nanoparticles', 'nanoparticle shape combination', 'sphere-cylinder', 'temperature ramp', 'nanoparticle sintering density', 'nanoparticle sintering stress']"
W2055535364,"['dislocation relaxation process', 'metal', 'flexible dislocation line', 'peierls potential', 'kink', 'geometrical kink', 'peierls potential calculation', 'equilibrium density of kinks', 'kink-pair generation', 'mechanical relaxation', 'geometrical kink effect', 'internal stress', 'non-debye relaxation feature', 'internal friction', 'face-centered cubic fcc metal', 'fcc metal', 'burgers vector', 'kink-pair generation in dislocation', 'internal-friction maxima', 'flow-stress measurement', 'refractory body-centered cubic bcc metal', 'body-centered cubic bcc metal', 'screw dislocation', 'slip plane', 'reversible relaxation', 'irreversible relaxation', 'deformation temperature', 'kink-pair formation', 'non-screw dislocation', 'on 1 1 0 planes', 'on 1 1 2 planes']"
W2092648649,"['high temperature creep', 'creep', 'pure aluminum', 'equal-channel angular pressing', 'equal-channel angular pressing ecap', 'angular pressing', 'ecap', 'grain size reduction', 'tensile specimen', 'tensile', 'high temperature creep tests', 'creep tests', 'flow behavior', 'flow', 'deformation mechanism map']"
W615105316,"['micro-mechanism', 'micro-mechanism effect', 'sn grain orientation', 'substrate consumption', 'flip-chip m/sn solder joint', 'flip-chip solder joint', 'reliability', 'diffusion', 'metal pad', 'intermetallic compound growth', 'intermetallic compound', 'density functional theory', 'adsorption energy', 'sn100 surface', 'sn001 surface', 'hollow site', 'sn100 surface adsorption energy', 'sn001 surface adsorption energy', 'electronic structure', 'adsorption energy comparison', 'diffusion energy comparison', 'diffusion', 'interatomic repulsive resistance', 'hybrid orbital']"
W652021688,"['reheating process', 'reheating', 'wrought aluminum alloy', 'aluminum alloy', 'thixoforming', 'thixotropic behavior', 'semi-solid', 'microstructural evolution mechanism', 'microstructural evolution', 'temperature', 'holding time', 'traditional reheating process', 'two-stage reheating process', 'reheating process', 'spherical-like grain', 'liquid film', 'semi-solid microstructure', 'coarsening rate constant', 'solid grain', 'entrapped liquid', 'manufacturing wrought aluminum alloy', 'manufacturing']"
W2023598151,"['photocatalytic degradation', 'photocatalytic degradation of humic acid', 'humic acid', 'titanium', 'anodized tiO2 metal plate', 'anodized tiO2', 'fe-doping', 'treatment efficiency', 'uv irradiation', 'irradiation', 'hypochromic effect', 'dopping time', 'fe doping method', 'surface area']"
