id,generated
W2889942241,"['structuring process', 'hardening', 'expanding cement', 'concrete', 'strain-restriction condition', 'strain-restriction', 'rheological model', 'rheological', 'pattern formation process', 'kinesiology', 'structure-forming process', 'potential index of extension', 'linear deformation', 'flat deformation', 'volumetric deformation', 'deformation', 'crystallographic phase', 'high density', 'strength', 'pore structure', 'gel pore', 'cement stone', 'density', 'strength', 'durability', 'structure']"
W2083241202,"['reverse martensitic transformation', 'martensitic transformation', 'yttria-partially stabilized zirconia', 'zirconia', 'tio2 addition', 'grinding test', 'x-ray diffraction', 'diffraction', 'monoclinic to tetragonal zrO2', 'monoclinic', 'tetragonal', 'zro2 martensitic transformation temperature', 'reverse martensitic transformation temperature']"
W2059714918,"['rice husk ash', 'rice husk', 'rice', 'silica', 'active silica', 'amorphous silica', 'calorific value', 'drying rice', 'heat generation', 'rice husk ash', 'rice husk ash', 'silica', 'specific area', 'silica powder', 'wet milling', 'surface area']"
W2005114004,"['wear resistant surface composite', 'wear resistant', 'surface composite', 'laser meltparticle injection process', 'laser meltparticle injection', 'particle injection', 'microstructural property', 'mechanical property', 'hardness', 'wear resistance', 'metal-silicon carbide composite', 'metal-based alloy', 'cast alloy', 'aluminium alloy', 'silicon carbide particle', 'laser treatment', 'upper part', 'fine microstructure', 'needle size', 'microhardness', 'substrate', 'wear test', 'wear resistance', 'unreacted particle', 'mechanical adhesion', 'matrix']"
W1991479481,"['semi-solid alloy', 'rheological model', 'dissociation of agglomerate structure', 'agglomerate structure', 'shear', 'reinforcing particle', 'primary phase', 'viscosity', 'couette viscometer', 'spindle', 'calibrated spindle', 'spindle rotation', 'cylindrical alumina crucible', 'alloy composite', 'thixotropic behavior', 'analytical model', 'dissociation of particle structure', 'particle structure', 'shear rate', 'fraction of primary solid phase', 'primary solid phase', 'solid fraction', 'reinforcing particle', 'primary particle', 'liquid alloy', 'form factor', 'mean particle size', 'particle size']"
W3154839077,"['outgassing behavior', 'ceramic material', 'vacuum technology', 'oxide', 'non-oxide based ceramic', 'nitride', 'carbide', 'quadrupole mass spectrometer', 'mass spectrometer', 'outgassing rate', 'outgassing', 'temperature dependence', 'heat treatment', 'ceramic material class', 'vacuum technology application', 'ultrahigh vacuum']"
W4210692891,"['nano-silicon dioxide modified waste building brick material', 'waste building brick material', 'silicon dioxide', 'adsorption', 'removal of water pollutant', 'pollutant', 'water pollutant', 'stober method', 'modified waste building brick', 'construction waste brick', 'modified construction waste brick', 'energy spectrum', 'infrared spectrum', 'scanning electron microscope', 'infrared spectrum', 'mpd-silica', 'energy spectrum', 'infrared spectrum', 'mpd-silica', 'modification', 'energy spectrum', 'infrared spectrum', 'p-nitrophenol', 'n-nitrophenol', 'ammonia nitrogen wastewater', 'ammonia', 'nitrogen', 'wastewater', 'initial concentration', 'pH', 'adsorption', 'removal', 'waste building brick material']"
W2073721893,"['manganese waste mud immobilization', 'manganese waste mud', 'immobilization', 'cement', 'natural zeolite', 'lime blend', 'stabilization/solidification', 'solidification', 'portland cement', 'radial basis activation function', 'artificial neural network', 'multi-criteria function', 'ecological material formulation process', 'concrete formulation', 'flexural strength', 'manganese leaching', 'stabilization/solidification matrix', 'portland cement', 'lime', 'natural zeolite', 'manganese waste mud', 'mud', 'immobilization process', 'multi-criteria optimization function', 'concrete formulation', 'multi-criteria optimization', 'stabilization/solidification matrix', 'flexural strength', 'manganese leaching']"
W1972110747,"['nanometer positioning', 'heavy load', 'positioning', 'nanometer precision', 'carrying heavy load', 'motion table', 'driver', 'ultra precision system', 'linear amplifier', 'on-off large power supply', 'large power supply', 'positioning with nanometer precision', 'carrying heavy load simultaneously', 'driver capability', 'power limitation', 'hybrid driver', 'linear amplifier', 'on-off large power supply', 'large power supply', 'positioning with nanometer precision', 'carrying heavy load']"
W3170208723,"['materials technology 2019', 'stable and deformable photocapacitor', 'photocapacitor', 'ultrathin inorganic n/p-junction', 'inorganic n/p-junction', 'p-junction', 'fatemeh zabihi', 'donghua university', 'china', 'perovskite photocapacitor', 'manufacturing complexities', 'technical impediments', 'pv yield', 'storage-to-generation ratio', 'improved material', 'seamless manufacturing', 'integrated capacitor', 'planar inverted multijunction psc', 'multijunction psc', 'ch3nh3pbii', 'photoactive layer', 'solid-state dielectric layer', 'asymmetrically packed', 'carbon electrode', 'cnt inalgap ingap p-type triple-junction', 'p-type triple-junction', 'p-type', 'photoactive layer protection', 'c60', 'active layer protection', 'single-junction', 'p-type junction', 'back contact', 'cathode', 'capacitor section', 'numerical modelling', 'intrinsic property', 'contingent property', 'grain boundary', 'trap site', 'interface', 'non-radiative recombination', 'antireflective coating', 'unpredictable light intensity', 'light intensity', 'integrated system', 'perovskite supercapacitor', 'supercapacitor']"
W2012441713,"['creep behavior', 'compressive stresses', 'calcium containing mgal-based die casting alloy', 'mgal-based die casting alloy', 'die casting alloy', 'rare earth', 'calcium', 'strontium', 'scandium', 'aluminium', 'hpdc', 'creep resistance', 'barium containing magnesium alloy', 'aluminium', 'die casting', 'compression creep response', 'microstructural investigation', 'mechanical property evaluation']"
W2053159179,"['molecular dynamic simulation', 'simulation', 'capacitive nano-accelerometer', 'nano-accelerometer', 'telescoping carbon nanotube', 'carbon nanotube', 'molecular dynamic', 'capacitance change', 'acceleration', 'classical molecular dynamic simulation', 'molecular dynamic simulation', 'feedback sensing', 'capacitance variations', 'error tolerance']"
W2059661190,"['rare earth doping', 'iii-nitride alloy', 'ion implantation', 'implantation damage', 'rare earth luminescence', 'wide band gap temaries', 'temaries', 'damage levels', 'surface amorphisation', 'implantation damage recovery', 'post implant annealing', 'annealing', 'blue luminescence intensity', 'ir luminescence intensity', 'luminescence', 'tcm', '478 nm', '465 nm', '1 g 4 3 h6 transition', '1 d 2 3 f4 transition', 'gaa', 'alln', 'damage recovery', 'post implant annealing', 'annealing temperature', 'ternary', 'blue luminescence', 'ir luminescence', 'luminescence intensity']"
W2387093819,"['biodegradable chitosan coating material', 'biodegradable coating material', 'fertilizer', 'tiliizers', 'chitosan', 'polyvinyl alcohol', 'starch', 'crossing-linking reaction', 'film property', 'slow-release fertilizer']"
W2030782091,"['computational contour', 'mixed mode crack-tip plastic zone', 'mixed mode', 'crack-tip plastic zone', 'aluminum alloy 2024t351', 'aluminum alloy', 'compact tension specimen', 'matlab software', 'plastic zone', 'minimum plastic zone radius', 'crack initiation', 'mixed mode loading', 'plastic zone shape', 'stress intensity factor', 'von mises yield criteria', 'von mises', 'plane strain condition', 'strain', 'yield criteria']"
W2031298165,"['minority carrier lifetime', 'carrier lifetime', 'epitaxial 4h silicon layers', '4h silicon layers', 'microwave photoconductivity decay', 'photoconductivity decay', 'microwave', 'lifetime measurement', 'carrier lifetime measurement', 'minority carrier', 'carrier', 'lifetime', 'recombination process', 'semiconductor material', 'transmittance spectrum', 'absorption spectrum', 'n-type layer', 'p-type layer', 'optical excitation', 'wavelength']"
W2313153567,"['ring hoop tension test', 'ring hoop', 'tension test', 'anisotropic tube', 'tubular form', 'digital image correlation', 'strain evolution', 'gage section', 'local hoop stress-strain response', 'finite element analysis', 'friction', 'eccentricity', 'contact pressure', 'tube eccentricity', 'machining damage', 'residual stresses', 'uniaxial tension', 'tube response', 'hoop direction', 'axial response', 'material anisotropy']"
W2037690774,"['diamond fabrication', 'half inch size cvd wafer', 'cvd wafer', 'wafer', 'direct wafer fabrication technique', 'wafer fabrication technique', 'power switching device', 'power', 'switching', 'high temperature', 'cooling system free device', 'high current', '3d diamond cvd growth method', 'diamond growth method', 'sophisticated direct wafer fabrication technique', 'direct wafer fabrication technique', 'diamond wafer', 'slicing', 'device fabrication size', 'r&d', 'diamond device', 'mapping', 'sbd characteristics', 'substrate characteristics']"
W2043273355,"['cellulosic fibers', 'sugarcane', 'textile use', 'textile', 'natural fibers', 'textile research', 'alternative natural resource', 'sugarcane fiber', 'fiber content', 'nutritional use', 'sugarcane', 'alkaline solution', 'cellulosic fiber', 'physical characterization', 'tensile property', 'bending rigidity', 'microstructure', 'fibers fineness', 'fibers length', 'tenacity']"
W1987624204,"['transient eutectic solidification', 'eutectic solidification', 'in-situ observation', 'microstructure formation', 'transparent organic system', 'metallic alloy', 'low melting temperature', 'ternary eutectic alloy system', 'light microscopy', 'microscopy', 'unidirectional solidification', 'thin glass capillary', 'capillary', 'equilibrated planar single-phase front', 'nucleation', 'univariant ternary eutectic', 'invariant ternary eutectic', 'liquid transform', 'phase field model', 'multiphase model', 'multi-component phase field model', 'phase field model', 'thermodynamic dataset', 'diffusion coefficient', 'nucleation', 'critical undercooling']"
W2290067230,"['cfd simulation', 'simulation', 'so2 removal', 'gas mixture', 'ceramic membrane', 'ceramic', 'membrane', 'fem', 'mass transfer model', 'absorption', 'chemical solvent', 'solvent', 'mass transfer', 'computational fluid dynamics', 'mass transfer', 'momentum', 'simulation', 'absorption process', 'gas concentration', 'ceramic membrane performance', 'operating parameter', 'removal efficiency', 'gas phase velocity', 'liquid phase', 'tortuosity', 'mass transfer resistance']"
W2240426149,"['liquid phase segregation', 'extruded semisolid metal', 'semisolid metal', 'stress', 'strain', 'solid/liquid segregation', 'deformed semisolid metal', 'compression experiment', 'gleeble 1500 thermo-mechanical simulator', 'thermo-mechanical simulator', 'finite element method', 'hydrostatic pressure gradient', 'hydrostatic pressure', 'solid/liquid segregation formation', 'solid/liquid segregation', 'micropore', 'shear band', 'dendrite grain', 'dendrite', 'solid fraction', 'grain size', 'semisolid slurry', 'sliding', 'morphology']"
W1969473028,"['thermodynamic evaluation', 'phase equilibrium', 'ternary cucrinie system', 'cuccrinie system', 'molar gibbs energy', 'sub-regular solution model', 'face-centered cubic fcc phase', 'body-centered cubic bcc phase', 'liquid l phase', 'ternary interaction parameter', 'phase equilibrium', 'miscibility gap', 'solid-solution phase', 'three-phase region', 'fcc cu-rich 1', 'fcc ni-rich 2', 'bcc cr-rich phase', 'invariant reaction', 'l + l + 1 + 2', 'l + 2 1 +']"
W2390255783,"['glass transition temperature', 'methyl acrylate-ethyl acrylate copolymer', 'methyl acrylate-n-butyl acrylate copolymer', 'bulk copolymerization', 'methyl acrylate', 'ethyl acrylate', 'n-butyl acrylate', 'tgs', 'bond rotation flexibility', 'mole fraction', 'least square method', 'periodic copolymer', 'random copolymer', 'methyl methacrylate binary copolymer', 'polymethyl acrylate', 'substituent density']"
W2383485434,"['tumor targeting sio', 'tumor targeting', 'sio', 'mri', 'angiogenesis-targeting peptide', 'peptide', 'magnetic resonance imaging', 'imaging', 'colloid containing fe3o4 core nanoparticle', 'fe3o4 core nanoparticle', 'cross-linked dextran', 'dextran', 'angiogenesis-targeting peptide', 'peptide', 'superparamagnetic iron oxide', 'iron oxide', 'plasma half-life', 'hydrodynamic diameter', 'liver', 'kidney', 'metabolism', 'lung adenocarcinoma cells', 'adenocarcinoma cells', 'xenograft', 'nude mouse', 'mri signal density']"
W2017708080,"['thermal noise', 'bond length', 'force measurement', 'dynamic atomic force microscopy', 'dynamic microscopy', 'atomic force microscopy', 'microscopy', 'cantilever', 'thermal noise', 'cantilever amplitude', 'cantilever stiffness', 'imaging', 'three-dimensional force mapping', 'force mapping', 'amplitude modulation', 'off-resonance amplitude modulation', 'amplitude modulation', 'force measurement', 'position noise', 'equipartition theorem', 'nonlinearity', 'competition']"
W2034342970,"['thermal fatigue', 'hiped w/crborone bronze', 'hiping technique', 'electron beam facility', 'cyclic surface heat flux', 'surface heat flux', 'electron beam', 'water coolant', 'thermocouple', 'temperature distribution', 'tungsten surface', 'saturated temperature', 'joint damage', 'cooling flow rate']"
W2401222520,"['superplastic behavior', 'microstructure evolution', 'microstructure', 'almmgsczr alloy', 'simple thermomechanical processing', 'thermomechanical processing', 'subgrain size', 'superplastic elongation', 'elongation', 'strain rate range', 'strain', 'electron back scatter diffraction analysis', 'diffraction analysis', 'transmission electron microscopy', 'electron microscopy', 'superplastic ductility', 'low angle grain boundary', 'high angle grain boundary', 'continuous dynamic recrystallization', 'coherent al3scxzr1 particle', 'stable coherent al3scxzr1 particle', 'grain deformation', 'strong-fiber rolling texture', 'fiber rolling texture', 'random texture', 'superplastic deformation mechanism', 'grain boundary sliding']"
W2004438674,"['niobium doped potassium titanate nanowire', 'potassium titanate nanowire', 'nanowire', 'nanobelt', 'nanowire synthesis', 'nanobelt synthesis', 'simple koh treatment', 'koh treatment', 'structure analysis', 'bandgap']"
W2971028128,"['chitosan-coated porous polycaprolactone/strontium-substituted bioactive glass nanocomposite scaffold', 'chitosan-coated porous scaffold', 'porous scaffold', 'scaffold', 'polycaprolactone', 'strontium-substituted bioactive glass', 'bioactive glass', 'nanocomposite scaffold', 'bone tissue engineering', 'tissue engineering', 'scaffold fabrication', 'solvent casting technique', 'x-ray fluorescence spectroscopy', 'x-ray diffraction', 'scanning electron microscopy', 'dynamic light scattering', 'fourier-transform infrared spectroscopy', 'tensile test', 'water contact angle measurement', 'in vitro experiments', 'degradation', 'bioactivity', 'cytotoxicity', 'alkaline phosphate activity', 'cell adhesion test', 'biomedical behavior', 'porosity', 'strontium-substituted bioactive glass nanoparticles', 'pcl', 'scaffold characterization']"
W2381108326,"['triple-solution', 'microstructure', 'exfoliation corrosion', 'aluminum alloy', 'optical microscopy', 'scanning electron microscope', 'rockwell hardness', 'electric conductivity', 'tensile properties', 'exfoliation corrosion test', 'grain boundary', 'discontinuous precipitation', 'coarsening', 'discrete degree', 'solid-solution treatment', 'conventional solid-solution treatment', 'electric conductivity', 'exfoliation corrosion resistance', 'eb+', 'ea']"
W2915936934,"['failure analysis', 'tube radiant heater', 'radiant heater', 'hot oil', 'refinery industry', 'oil', 'furnace', 'fired heater', 'heating', 'tube', 'flame', 'radiant tube failure', 'fired heater reliability', 'radiant tube failure', 'crevice corrosion', 'spherodization', 'external corrosion', 'failure contributor']"
W2917016693,"['additive manufacturing', 'additive technique', '3d-printer', 'silicon carbide', 'carbon', 'high temperature application', 'joining technique', 'large silc ceramic', 'complicated shape', 'hollow structure', 'heat exchanger', 'support-less condition', 'extruded si c-phenol resin', 'cured resin', 'thermal conductivity', 'si c powder', 'diameter', 'thermal conductivity improvement', 'rheological property', '3d-printer modification']"
W3006860937,"['crack propagation path selection', 'crack propagation', 'plastic deformation', 'crack tip', 'zirconium', 'microstructure characterization', 'finite element modeling', 'fem', 'dislocation emission', 'crack-tip ledge', 'crystallographic plane', 'slip trace accumulation', 'near-crack region', 'plastic deformation', 'dislocation motion', 'twinning', 'crack growth', 'grain plastically hard orientation', 'schmid factor', 'prismatic slip system', 'pyramidal slip system', 'schmid factor analysis']"
W2755457673,"['calcination of nickel mud', 'nickel mud', 'uncalcinated nickel mud', 'calcinated sample', 'temperature range', 'phase composition', 'structure transition', 'sem', 'edx analysis', 'fourier transform infrared spectroscopy', 'infrared spectroscopy', 'sere', 'albanian iron-nickel ore', 'iron-nickel ore', 'comprehensive utilization', 'nickel mud']"
W2094305861,"['strong goss texture', 'goss texture', 'recyrstallized fe81ga19 sheet', 'fe81ga19 sheet', 'recyrstallization texture', 'strong goss', 'goss', 'texture', 'recrystallization texture', 'sheet thickness', 'primary recrystallization annealing', 'annealing', 'recrystallization', 'deformation texture', 'deformation', 'rolling process']"
W2126758920,"['surface treatment', 'polymer', 'biocompatibility', 'biological recognition', 'cell interaction', 'tissue interaction', 'biomaterial', 'in vitro biotechnical environment', 'in vitro', 'biomedical environment', 'in vivo', 'protein adsorption', 'biological recognition', 'protein adsorption reduction', 'irreversible adsorption', 'protein irreversible adsorption', 'protein-biomaterial surface recognition', 'cell recognition', 'tissue recognition', 'polymer surface modification', 'protein adsorption reduction', 'irreversible adsorption', 'protein irreversible adsorption', 'receptor-binding sequence', 'direct binding', 'saccharide-based receptor-binding sequence', 'oligopeptide-based receptor-binding sequence', 'saccharide-based receptor-binding sequence', 'oligosaccharide-based receptor-binding sequence', 'receptor-binding sequence', 'biological macromolecule']"
W4312985717,"['galvanic anode', 'cathodic protection', 'reinforced concrete', 'chloride-induced corrosion', 'reinforced concrete structure', 'climate change', 'carbon emissions', 'reuse structure', 'carbon emission reduction', 'recycling', 'galvanic anode manufacturer', 'concrete', 'drive voltage', 'resistivity', 'resultant current', 'cathode', 'screening test', 'functionality test', 'anode behavior', 'long-term performance']"
W2001361761,"['ni ion irradiation', 'radiation', 'structure', 'ammonia sensing property', 'thermally oxidized zinc film', 'thermally oxidized zinc', 'indium film', 'vacuum deposited zinc film', 'vacuum deposited zinc', 'glass substrate', 'ammonia sensing property', 'x-ray diffraction', 'x-ray', 'diffraction', 'crystallinity', 'porous inonanorods', 'inonanorods', 'irradiation', 'fluence', 'nanowire', 'ammonia sensing performance', 'improvement']"
W2065696808,"['physicochemical characterization', 'novel chitosan-soy protein/ teos', 'porous hybrid', 'tissue engineering application', 'tissue engineering', 'cross-linked porous structure', 'sol-gel process', 'freeze-drying technique', 'fourier transform infrared spectroscopy', 'attenuated total reflectance', 'contact angle measurement', 'scanning electron microscopy', 'morphology', 'water uptake capability', 'weight loss', 'compression test', 'mechanical property', 'tetraethyl orthosilicate', 'teos', 'silicate', 'surface energy', 'physicochemical property']"
W2033887569,"['pressure melting of ice', 'ice melting', 'horizontal column', 'column', 'pressure melting', 'mathematical expression', 'cylinder', 'elliptical cylinder', 'flat plate', 'wedge-shaped object', 'object']"
W2465785389,"['electrospun polyhydroxybutyrate', 'polyhydroxybutyrate', 'hydroxyapatite nanohybrid', 'nanohybrid', 'microstructure', 'bone cell response', 'nanosized hydroxyapatite', 'hydroxyapatite', 'electrospun polyhydroxybutyrate/hydroxyapatite', 'nanoparticle encapsulation', 'ultrafine fiber', 'preosteoblast', 'cell viability', 'cell spreading', 'cell metabolic activity', 'bone regeneration application']"
W2328029305,"['structural property', 'dielectric property', 'ceramic', 'barium tungsten bronze', 'ferroelectric oxide', 'tungsten bronze', 'high temperature solid-state reaction method', 'solid-state reaction method', 'x-ray analysis', 'lattice parameter', 'single-phase orthorhombic structure', 'orthorhombic structure', 'room temperature', 'dielectric constant', 'loss tan', 'frequency', 'liquid nitrogen', 'dielectric anomaly', 'structural phase transition']"
W2373672114,"['welded joint defect', 'welded joint', 'defect', 'mmm characteristic', 'metal magnetic memory', 'signal characteristic', 'metal magnetic memory signal', 'tension testing machine', 'dss-10t-s', 'tension', 'loading level', 'weld lacking of penetration', 'penetration', 'weld slag inclusion', 'slag inclusion', 'peak amplitude', 'peak width', 'gradient', 'x-ray examination', 'x-ray', 'damage degree']"
W2331977521,"['computer simulation', 'liks4', 'molecular-dynamics computer-simulation', 'computer simulation', 'ionic molecular solid', 'molecular', 'dynamic', 'lattice dynamical study', 'lithium ion', 'interstitial position', 'sulphate tetrahedra', 'hopping', 'ion reorientation']"
W2928067289,"['forming analysis', 'az80 magnesium alloy', 'magnesium alloy', 'thick-walled tube', 'tube fabrication', 'hydrostatic shrinkage extrusion', 'hydrostatic shrinkage', 'extrusion', 'deform-3d software', 'simulation', 'tube forming process', 'deformation', 'equivalent stress', 'strain', 'yield strength', 'tensile strength', 'elongation', 'tensile test', 'homogenized magnesium alloy', 'mechanical property']"
W4280552043,"['characteristic investigation', 'ethiopian kaolinite', 'calcinations temperature', 'pozzolanic activity', 'specific surface area', 'clay mineral', 'mineral beneficiation', 'raw ek', 'calcined ek', 'xrd', 'ftir', 'dsc', 'tga', 'dynamic light scattering', 'electrophoretic light scattering', 'light scattering', 'chapelle', 'brunauer-emmett-teller method', 'pozzolanic activity', 'specific surface area', 'chapelle', 'brunauer-emmett-teller method', 'kaolinite particle', 'pozzolanic activity', 'specific surface area', 'chapelle', 'brunauer-emmett-teller method', 'calcinations temperature', 'pozzolanic activity', 'specific surface area', 'chapelle', 'brunauer-emmett-teller method', 'metakaolinite', 'spinel phase', 'flocculation affinity', 'flocculation tendency', 'zeta potential', 'raw kaolinite', 'clay mineral', 'mineral beneficiation', 'pozzolanic activity', 'specific surface area', 'chapelle', 'brunauer-emmett-teller method', 'calcinations temperature', 'pozzolanic activity', 'specific surface area', 'chapelle', 'brunauer-emmett-teller method', 'metakaolinite', 'spinel phase', 'flocculation affinity', 'flocculation tendency', 'zeta potential', 'raw kaolinite', 'clay mineral', 'mineral beneficiation', 'pozzolanic activity', 'specific surface area', 'chapelle', 'brunauer-emmett-teller method', 'calcinations temperature', 'pozzolanic activity', 'specific surface area', 'chapelle', 'brunauer-emmett-teller method', 'metakaolinite', 'spinel phase', 'flocculation affinity', 'flocculation tendency', 'zeta potential', 'raw kaolinite', 'clay mineral', 'mineral beneficiation', 'pozzolanic activity', 'specific surface area', 'chap"
W2073336112,"['transition wear behavior', 'wear behavior', 'reinforcement', '7091 al', 'sliding distance', 'sliding velocity', 'unlubricated condition', 'sliding velocity', 'wear debris', 'surface cracking', 'surface-fatigue-related', 'fatigue', 'wear rate', 'reinforced material', 'subsurface-cracking-assisted adhesive transfer', 'adhesive transfer', 'abrasion', 'steady state sliding', 'reinforcement orientation', 'particulate reinforcement', 'whisker reinforcement', 'parallel orientation', 'wear']"
W1965178745,"['zinc blende gaas/algas axial heterostructure nanowire', 'zinc blende', 'gaas', 'algas', 'axial heterostructure nanowire', 'radial heterostructure nanowire', 'nanowire', 'growth temperature', 'metalorganic chemical vapor deposition', 'chemical vapor deposition', 'cvd', 'au-assisted vapor-liquid-solid mechanism', 'vapor-liquid-solid', 'vlss', 'growth temperature enhancement', 'radial growth enhancement', 'photoluminescence', 'room temperature photoluminescence', 'photoluminescence properties']"
W1995165156,"['grain boundary penetration', 'liquid sulphide', 'sulphide', 'nickel', 'cobalt', 'iron', 'pure sulphur vapour', 'sulphur vapour', 'temperature range', 'grain boundary', 'solid metal', 'liquid phase penetration', 'mullins analysis', 'mullins', 'analysis']"
W1977396080,"['spherical bismuth tungstate', 'spherical bismuth', 'flower-like bismuth tungstate', 'flower-like bismuth', 'nanofibrous bismuth tungstate', 'nanofibrous bismuth', 'photocatalytic activity', 'highly crystalline bi2wo6 particle', 'bi2wo6 particle', 'visible light photocatalytic activity', 'photocatalytic activity', 'hydrothermal process', 'x-ray diffraction', 'x-ray', 'field emission scanning electron microscopy', 'scanning electron microscopy', 'morphology', 'orthorhombic cell', 'flower-like nanostructure', 'nanofibrous nanostructure', 'nanofibrous', 'spherical', 'photocatalytic activity', 'shape', 'size', 'surface area']"
W2791036760,"['analytical damping ratio', 'damping ratio', 'fatigue stress limit', 'vibration energy harvester', 'vibration', 'energy harvester', 'clamp-free cantilever beam', 'cantilever beam', 'harmonic base excitation', 'base excitation', 'transverse equation of motion', 'transverse equation', 'damping-stress equation', 'damping-stress', 'finite element simulation', 'simulation', 'bending stress', 'fatigue limit stress', 'fatigue', 'stress']"
W2030741399,"['electrochemical method', 'characterization', 'thermal spray corrosion resistant stainless steel coating', 'thermal spray', 'corrosion resistant stainless steel coating', 'low alloyed steel', 'porosity level', 'oxide inclusion', 'electrochemical method', 'corrosion potential monitoring', 'cyclic voltammetry', 'stainless steel', 'arc spraying', 'plasma spraying', 'hvof spraying', 'electrochemical response', 'stainless steel alloy', 'h2so4 solution', 'corrosion resistance', 'coating', 'inert argon atmosphere', 'substrate type', 'no substrate', 'alloy', 'coating', 'ageing', 'pore opening', 'pore widening']"
W3151682906,"['tensile property', 'aging time', 'temperature', 'alsicuMAgast alloy', 'minor addition', 'nickel', 'zirconium', 'cast aluminum alloy', 'room temperature', 'tensile property decrease', 'platelet-like phase', 'microstructure', 'mechanical property reduction', 'intermetallic phase formation', 'solidification', 'stress concentrator', 'ductility reduction', 'grain size reduction', 'zr addition', 'heat treatment relationship', 'tensile property']"
W3195700794,"['ramie fiber', 'composite material', 'alkalization treatment', 'alkalization', 'magnetic stirrer', 'stirrer', 'chесon method', 'ft-ir test', 'morphological test', 'tensile test', 'tensility', 'pla/ramie composite', 'cellulose', 'lignin', 'hemicellulose', 'hydrophilic property', 'fiber diameter', 'fiber structure damage', 'tensile strength', 'tensile modulus', 'pulp and paper industry']"
W2039735917,"['solidification microstructures', 'microstructures', 'alsim7mg', 'particulate composite', 'reinforcement', 'particle distribution', 'unidirectional solidification', 'solidification experiment', 'homogeneity', 'particle distribution', 'solidification rate', 'c size', 'dendrite cell size', 'dendrite']"
W2063303904,"['laser powered heating stage', 'heating stage', 'in-situ investigation', 'sem', 'high temperature heating method', 'automated ebsd-data acquisition', 'ebsd', 'laser', 'vacuum', 'microstructure', 'phase transformation', 'microalloyed ferritic low carbon steel', 'ferritic low carbon steel']"
W2327102141,"['low cycle fatigue test', 'push-pull loading', 'fatigue', 'polycarbonate', 'deformation band', 'fracture', 'strain', 'static tension test', 'fatigue fracture mode', 'deformation band type', 'brittle fracture', 'deformation band growth', 'hysteresis energy', 'fracture surface', 'plastically deformed zone', 'microscopic deformation band', 'deformation band', 'griffith criterion', 'catastrophic failure', 'fracture surface energy']"
W2041984113,"['zeolite', 'hydrothermal processing', 'microporous aluminosilicate', 'microporous', 'pore size', 'chemical stability', 'mechanical stability', 'silica', 'alumina', 'mineralizer alkali metal hydroxide', 'alkali metal hydroxide', 'fluoride', 'soda-lime glass', 'slag', 'coal fly ash', 'liquid crystal display', 'lcd', 'plasma display', 'high-tech product', 'crushed aluminoborosilicate glass', 'lcd panel glass substrate', 'substrate', 'x-ray diffraction', 'xrd', 'scanning electron microscope', 'sem', 'zeolite structure']"
W3189739468,"['unidirectional porous aln ceramic', 'unidirectional porous ceramic', 'porous ceramic', 'freeze casting', 'combustion synthesis', 'diluent content', 'solid loading', 'microstructure', 'open porosity', 'thermal conductivity', 'compressive strength', 'catalyst support', 'filter', 'composite reinforcement', 'reinforcement', 'high temperature', 'long production cycle', 'tert-butyl alcohol', 'freeze casting route', 'combustion synthesis route', 'al powder', 'aln powder', 'raw material', 'microstructure', 'open porosity', 'thermal conductivity', 'compressive strength', 'anisotropic thermal conductivity', 'anisotropic compressive strength', 'catalyst support', 'filter', 'composite reinforcement', 'reinforcement', 'high temperature', 'long production cycle', 'tert-butyl alcohol', 'freeze casting route', 'combustion synthesis route', 'al powder', 'aln powder', 'raw material', 'microstructure', 'open porosity', 'thermal conductivity', 'compressive strength', 'anisotropic thermal conductivity', 'anisotropic compressive strength', 'catalyst support', 'filter', 'composite reinforcement', 'reinforcement', 'high temperature', 'long production cycle', 'tert-butyl alcohol', 'freeze casting route', 'combustion synthesis route', 'al powder', 'aln powder', 'raw material', 'microstructure', 'open porosity', 'thermal conductivity', 'compressive strength', 'anisotropic thermal conductivity', 'anisotropic compressive strength', 'catalyst support', 'filter', 'composite reinforcement', 'reinforcement', 'high temperature', 'long production cycle', 'tert-butyl alcohol', 'freeze casting route', 'combustion synthesis route', 'al powder', 'aln powder', 'raw material', 'microstructure', 'open porosity', 'thermal conductivity', 'compressive strength', 'anisotropic thermal conductivity', 'anisotropic compressive strength"
W2068755867,"['enzymatic degradation of polymer', 'polymer degradation', 'polymer', 'brief review', 'research on polymer', 'industrial application', 'food packaging industry', 'agricultural industry', 'biomedical research', 'biodegradability', 'biodegradation', 'enzyme mediated biodegradation', 'enzyme', 'synthetic polymer', 'natural polymer', 'blend polymer', 'enzyme-mediated degradation', 'enzyme-mediated', 'degradation', 'degradation process', 'degradation product', 'kinetic analysis']"
W2340601423,"['ultra-high refractive index', 'near-zero refractive index', 'refractive index', 'magnetron sputtering', 'sputtering', 'thin-film metamaterial', 'metamaterial', 'ti ox y', 'metal oxide', 'dc magnetron sputtering', 'magnetron', 'spectroscopic ellipsometry', 'ellipsometry', 'extinction coefficient', 'film thickness', 'band gap', 'phase analysis', 'xrd', 'titanium phase', 'titanium oxidation state', 'oxygen vacancy', 'direct electron transition', 'indirect electron transition']"
